ID_Player,Name,birth_date,Saison,Team,Competition,Minutes_Jouées,Apparition,Titulaire,Remplacé_xfois,A Remplacé_xfois,Sur le banc,Saison_trait
182495,Martín Cáceres,"Apr 7, 1987",2021, Uruguay,Copa America,126 ,3 ,0 ,3 ,0 ,5 ,2021/2022
182495,Martín Cáceres,"Apr 7, 1987",2019, Uruguay,Copa America,360 ,4 ,4 ,0 ,0 ,0 ,2019/2020
182495,Martín Cáceres,"Apr 7, 1987",2018, Uruguay,WC Qualification South America,540 ,8 ,8 ,0 ,2 ,0 ,2018/2019
182495,Martín Cáceres,"Apr 7, 1987",2018, Uruguay,World Cup,450 ,5 ,5 ,0 ,0 ,0 ,2018/2019
182744,Jose Holebas,"Jun 27, 1984",2016, Greece,Euro Qualification,415 ,5 ,4 ,1 ,0 ,1 ,2016/2017
203535,Tonny Vilhena,"Jan 3, 1995",2021, Netherlands U21,Euro U21,523 ,6 ,6 ,0 ,2 ,0 ,2021/2022
182495,Martín Cáceres,"Apr 7, 1987",2014, Uruguay,World Cup,0 ,4 ,4 ,0 ,0 ,0 ,2014/2015
182495,Martín Cáceres,"Apr 7, 1987",2014, Uruguay,WC Qualification South America,711 ,8 ,8 ,0 ,1 ,0 ,2014/2015
182744,Jose Holebas,"Jun 27, 1984",2014, Greece,World Cup,0 ,4 ,4 ,0 ,0 ,0 ,2014/2015
182744,Jose Holebas,"Jun 27, 1984",2014, Greece,WC Qualification Europe,180 ,8 ,7 ,1 ,2 ,2 ,2014/2015
182744,Jose Holebas,"Jun 27, 1984",2012, Greece,European Championship,0 ,3 ,2 ,1 ,0 ,1 ,2012/2013
182744,Jose Holebas,"Jun 27, 1984",2012, Greece,Euro Qualification,206 ,3 ,2 ,1 ,0 ,1 ,2012/2013
200677,Pedro Filipe Teodósio Mendes,"Oct 1, 1990",2022, Montpellier Hérault SC,Club Friendlies 3,0 ,0 ,0 ,0 ,0 ,0 ,2022/2023
183394,Moussa Sissoko,"Aug 16, 1989",2022, France,WC Qualification Europe,12 ,2 ,0 ,2 ,0 ,3 ,2022/2023
203535,Tonny Vilhena,"Jan 3, 1995",2019, Netherlands U21,Euro U21,523 ,6 ,6 ,0 ,2 ,0 ,2019/2020
203535,Tonny Vilhena,"Jan 3, 1995",2018/2019, Netherlands,UEFA Nations League,0 ,2 ,0 ,2 ,0 ,6 ,2018/2019
203535,Tonny Vilhena,"Jan 3, 1995",2018, Netherlands,WC Qualification Europe,281 ,4 ,3 ,1 ,1 ,5 ,2018/2019
203535,Tonny Vilhena,"Jan 3, 1995",2017, Netherlands U21,Euro U21,523 ,6 ,6 ,0 ,2 ,0 ,2017/2018
182495,Martín Cáceres,"Apr 7, 1987",2011, Uruguay,Copa America,449 ,5 ,5 ,0 ,1 ,0 ,2011/2012
182495,Martín Cáceres,"Apr 7, 1987",2010, Uruguay,World Cup,0 ,2 ,2 ,0 ,0 ,5 ,2010/2011
182495,Martín Cáceres,"Apr 7, 1987",2010, CS Uruguay de Coronado,WC Qualification South America,0 ,12 ,12 ,0 ,1 ,0 ,2010/2011
179527,Loïc Rémy,"Jan 2, 1987",2014, France,World Cup,0 ,2 ,0 ,2 ,0 ,5 ,2014/2015
183394,Moussa Sissoko,"Aug 16, 1989",2020/2021, France,UEFA Nations League,180 ,2 ,2 ,0 ,0 ,2 ,2020/2021
183394,Moussa Sissoko,"Aug 16, 1989",2020, France,European Championship,40 ,2 ,0 ,2 ,0 ,3 ,2020/2021
